return_id,date,product_id,customer_id,quantity,return_reason,return_amount,refund_processed
RETURN20250632,2025-02-05,P04,C03,11,other,359.64,True
RETURN20250633,2025-09-11,P05,C05,19,shipping_damage,374.46,True
RETURN20250634,2025-03-28,P03,C05,8,shipping_damage,401.52,True
RETURN20250635,2025-09-12,P02,C02,9,shipping_damage,319.64,False
RETURN20250636,2025-10-21,P03,C04,19,quality_issue,566.23,False
RETURN20250637,2025-10-02,P03,C06,8,changed_mind,294.01,True
RETURN20250638,2025-05-24,P06,C04,6,duplicate,111.86,False
RETURN20250639,2025-02-02,P06,C01,1,changed_mind,16.69,False
RETURN20250640,2025-11-17,P03,C04,9,duplicate,412.84,True
RETURN20250641,2025-06-14,P05,C05,1,quality_issue,20.42,True
RETURN20250642,2025-09-02,P05,C01,9,quality_issue,136.45,False
RETURN20250643,2025-02-18,P03,C02,15,other,478.86,True
RETURN20250644,2025-08-23,P01,C04,13,duplicate,429.79,False
RETURN20250645,2025-08-01,P03,C04,15,duplicate,696.59,False
RETURN20250646,2025-10-11,P01,C03,10,quality_issue,301.2,True
RETURN20250647,2025-01-31,P02,C04,16,changed_mind,536.25,True
RETURN20250648,2025-01-06,P05,C03,11,duplicate,202.27,False
RETURN20250649,2025-01-11,P03,C02,12,duplicate,276.21,True
RETURN20250650,2025-04-27,P06,C02,15,duplicate,253.6,True
RETURN20250651,2025-04-19,P01,C04,16,changed_mind,256.05,False
RETURN20250652,2025-08-30,P06,C01,18,changed_mind,388.37,False
RETURN20250653,2025-07-30,P04,C05,9,other,199.68,False
RETURN20250654,2025-09-18,P06,C05,14,other,273.52,True
RETURN20250655,2025-07-18,P04,C02,19,shipping_damage,815.6,True
RETURN20250656,2025-12-23,P05,C06,20,other,471.7,False
RETURN20250657,2025-01-13,P06,C03,11,shipping_damage,204.95,True
RETURN20250658,2025-03-02,P06,C04,2,other,28.98,True
RETURN20250659,2025-10-07,P04,C06,15,duplicate,373.74,True
RETURN20250660,2025-02-05,P04,C02,19,quality_issue,756.77,True
RETURN20250661,2025-09-18,P05,C01,19,changed_mind,356.91,True
RETURN20250662,2025-08-03,P06,C03,7,changed_mind,116.79,False
RETURN20250663,2025-01-04,P05,C04,10,changed_mind,166.46,False
RETURN20250664,2025-03-22,P01,C02,19,changed_mind,752.09,True
RETURN20250665,2025-12-12,P02,C03,10,other,351.93,True
RETURN20250666,2025-05-25,P03,C05,20,duplicate,508.2,False
RETURN20250667,2025-11-03,P02,C01,20,other,528.12,True
RETURN20250668,2025-07-08,P03,C05,17,shipping_damage,487.99,False
RETURN20250669,2025-12-04,P02,C01,5,quality_issue,147.81,True
RETURN20250670,2025-08-01,P04,C05,1,duplicate,51.82,False
RETURN20250671,2025-12-06,P02,C06,4,other,120.02,True
RETURN20250672,2025-02-22,P04,C06,9,other,502.88,True
RETURN20250673,2025-12-01,P05,C01,11,duplicate,220.54,True
RETURN20250674,2025-09-01,P01,C05,5,shipping_damage,78.89,True
RETURN20250675,2025-04-15,P01,C05,18,quality_issue,429.88,False
RETURN20250676,2025-03-18,P05,C02,20,other,273.09,False
RETURN20250677,2025-06-03,P05,C03,1,quality_issue,17.68,False
RETURN20250678,2025-10-17,P02,C06,15,quality_issue,272.87,True
RETURN20250679,2025-08-05,P05,C06,4,duplicate,98.66,True
RETURN20250680,2025-08-30,P04,C04,5,quality_issue,174.19,True
RETURN20250681,2025-05-03,P05,C01,15,changed_mind,353.07,False
RETURN20250682,2025-04-10,P06,C03,9,shipping_damage,179.17,False
RETURN20250683,2025-11-19,P06,C02,9,other,165.73,False
RETURN20250684,2025-01-04,P01,C02,1,shipping_damage,36.92,True
RETURN20250685,2025-06-02,P02,C06,12,other,183.74,True
RETURN20250686,2025-03-21,P02,C04,12,changed_mind,344.43,False
RETURN20250687,2025-10-19,P04,C04,2,duplicate,80.98,False
RETURN20250688,2025-01-01,P02,C03,8,changed_mind,295.78,False
RETURN20250689,2025-01-22,P03,C03,8,duplicate,263.38,True
RETURN20250690,2025-12-25,P05,C04,12,shipping_damage,262.65,True
RETURN20250691,2025-07-24,P06,C03,17,quality_issue,243.06,False
RETURN20250692,2025-09-13,P02,C05,12,duplicate,304.26,True
RETURN20250693,2025-03-07,P02,C04,2,duplicate,61.72,False
RETURN20250694,2025-05-26,P05,C01,5,shipping_damage,92.12,False
RETURN20250695,2025-12-08,P02,C02,2,changed_mind,68.96,False
RETURN20250696,2025-04-05,P02,C04,19,quality_issue,502.45,False
RETURN20250697,2025-02-07,P04,C05,19,changed_mind,949.96,False
RETURN20250698,2025-11-09,P05,C05,5,other,114.66,True
RETURN20250699,2025-04-21,P03,C05,16,duplicate,734.32,False
RETURN20250700,2025-12-30,P04,C04,20,duplicate,391.8,True
RETURN20250701,2025-05-07,P03,C05,6,shipping_damage,301.99,True
RETURN20250702,2025-02-18,P03,C02,20,changed_mind,1172.78,True
RETURN20250703,2025-03-21,P02,C04,1,quality_issue,21.15,True
RETURN20250704,2025-12-01,P06,C06,15,changed_mind,348.94,True
RETURN20250705,2025-06-06,P06,C06,8,shipping_damage,169.58,True
RETURN20250706,2025-04-22,P03,C01,1,other,38.14,True
RETURN20250707,2025-11-22,P05,C04,5,other,83.73,False
RETURN20250708,2025-12-10,P04,C03,6,changed_mind,192.53,True
RETURN20250709,2025-06-18,P05,C06,5,changed_mind,61.51,True
RETURN20250710,2025-01-16,P05,C04,14,quality_issue,273.25,False
RETURN20250711,2025-10-14,P05,C04,5,other,135.12,True
RETURN20250712,2025-11-29,P03,C04,18,quality_issue,422.72,False
RETURN20250713,2025-05-06,P06,C01,15,duplicate,159.92,False
RETURN20250714,2025-10-20,P03,C04,5,shipping_damage,281.99,True
RETURN20250715,2025-06-08,P02,C03,16,changed_mind,366.86,True
RETURN20250716,2025-12-03,P02,C04,20,duplicate,352.41,True
RETURN20250717,2025-09-12,P04,C04,7,quality_issue,269.34,False
RETURN20250718,2025-02-01,P02,C04,3,changed_mind,129.67,True
RETURN20250719,2025-12-22,P03,C05,19,quality_issue,853.47,False
RETURN20250720,2025-04-10,P02,C04,2,changed_mind,69.45,False
RETURN20250721,2025-05-21,P04,C03,18,shipping_damage,686.25,True
RETURN20250722,2025-08-16,P06,C05,14,changed_mind,204.55,True
RETURN20250723,2025-01-03,P06,C04,14,other,134.8,False
RETURN20250724,2025-11-19,P01,C06,18,shipping_damage,332.29,True
RETURN20250725,2025-12-03,P02,C05,19,shipping_damage,460.13,True
RETURN20250726,2025-05-11,P01,C05,3,shipping_damage,84.12,False
RETURN20250727,2025-06-27,P05,C06,3,quality_issue,46.81,False
RETURN20250728,2025-05-14,P03,C06,20,shipping_damage,614.65,True
RETURN20250729,2025-07-23,P01,C06,16,quality_issue,276.9,True
RETURN20250730,2025-10-28,P02,C01,10,shipping_damage,181.46,False
RETURN20250731,2025-01-10,P02,C05,18,quality_issue,617.02,True
RETURN20250732,2025-12-15,P02,C05,13,changed_mind,456.62,True
RETURN20250733,2025-05-03,P05,C03,18,shipping_damage,362.1,True
RETURN20250734,2025-12-04,P04,C05,18,duplicate,510.95,False
RETURN20250735,2025-02-16,P04,C03,14,changed_mind,730.18,True
RETURN20250736,2025-06-25,P06,C04,5,changed_mind,84.24,False
RETURN20250737,2025-06-03,P03,C01,17,quality_issue,926.64,False
RETURN20250738,2025-09-07,P01,C05,20,quality_issue,605.16,True
RETURN20250739,2025-12-14,P06,C01,20,quality_issue,352.93,False
RETURN20250740,2025-04-24,P01,C01,7,changed_mind,255.76,False
RETURN20250741,2025-02-21,P01,C03,18,shipping_damage,498.86,False
RETURN20250742,2025-03-25,P04,C02,6,quality_issue,252.2,False
RETURN20250743,2025-01-17,P03,C04,6,shipping_damage,170.39,False
RETURN20250744,2025-12-14,P01,C04,16,shipping_damage,571.76,False
RETURN20250745,2025-09-03,P06,C06,2,changed_mind,48.46,True
RETURN20250746,2025-02-10,P04,C01,10,quality_issue,474.91,False
RETURN20250747,2025-05-05,P05,C03,14,duplicate,342.38,False
RETURN20250748,2025-03-09,P04,C02,8,other,257.2,True
RETURN20250749,2025-07-06,P02,C01,5,quality_issue,184.61,False
RETURN20250750,2025-01-09,P02,C03,16,duplicate,270.42,False
RETURN20250751,2025-09-22,P04,C01,11,quality_issue,404.81,True
RETURN20250752,2025-07-22,P04,C02,14,shipping_damage,327.94,True
RETURN20250753,2025-11-28,P06,C04,9,other,163.63,True
RETURN20250754,2025-01-06,P02,C05,2,changed_mind,35.22,True
RETURN20250755,2025-11-24,P01,C02,12,other,239.77,True
RETURN20250756,2025-12-19,P02,C04,12,other,308.67,True
RETURN20250757,2025-10-22,P06,C02,13,other,231.26,False
RETURN20250758,2025-01-23,P02,C04,12,duplicate,523.68,False
RETURN20250759,2025-05-12,P03,C06,19,quality_issue,704.45,False
RETURN20250760,2025-12-22,P03,C03,8,quality_issue,343.54,True
RETURN20250761,2025-10-08,P05,C04,12,other,161.81,False
RETURN20250762,2025-06-19,P04,C04,6,other,306.41,False
RETURN20250763,2025-03-18,P01,C04,20,shipping_damage,648.93,False
RETURN20250764,2025-01-07,P02,C04,4,changed_mind,101.45,False
RETURN20250765,2025-01-16,P04,C01,10,changed_mind,458.61,False
RETURN20250766,2025-01-09,P02,C02,12,quality_issue,322.52,False
RETURN20250767,2025-01-14,P01,C03,7,quality_issue,188.77,True
RETURN20250768,2025-08-05,P04,C01,11,shipping_damage,416.39,True
RETURN20250769,2025-07-11,P02,C02,9,changed_mind,191.8,False
RETURN20250770,2025-06-07,P04,C05,9,duplicate,439.04,False
RETURN20250771,2025-04-20,P01,C06,11,duplicate,338.06,False
RETURN20250772,2025-08-24,P01,C05,3,other,97.57,False
RETURN20250773,2025-08-11,P06,C03,13,duplicate,182.76,True
RETURN20250774,2025-10-11,P02,C02,11,duplicate,260.09,False
RETURN20250775,2025-07-22,P05,C01,12,quality_issue,276.68,True
RETURN20250776,2025-12-22,P04,C04,3,changed_mind,150.26,True
RETURN20250777,2025-10-16,P02,C02,1,duplicate,29.18,True
RETURN20250778,2025-04-08,P02,C06,20,changed_mind,756.63,True
RETURN20250779,2025-04-18,P05,C04,10,changed_mind,226.45,True
RETURN20250780,2025-06-14,P02,C02,13,duplicate,362.05,True
RETURN20250781,2025-05-13,P02,C04,16,other,697.77,True
RETURN20250782,2025-04-25,P06,C05,11,quality_issue,124.19,True
RETURN20250783,2025-01-12,P05,C01,9,quality_issue,100.66,True
RETURN20250784,2025-04-27,P02,C05,9,changed_mind,353.66,False
RETURN20250785,2025-12-04,P01,C05,19,other,290.72,False
RETURN20250786,2025-06-19,P03,C01,11,shipping_damage,316.1,False
RETURN20250787,2025-01-30,P04,C03,14,other,591.96,True
RETURN20250788,2025-10-10,P02,C01,1,duplicate,32.83,True
RETURN20250789,2025-04-20,P06,C02,6,duplicate,149.94,True
RETURN20250790,2025-03-07,P04,C04,15,changed_mind,782.68,False
RETURN20250791,2025-09-17,P06,C01,13,shipping_damage,252.16,True
RETURN20250792,2025-08-15,P01,C02,18,changed_mind,428.02,True
RETURN20250793,2025-06-21,P05,C03,6,shipping_damage,73.24,False
RETURN20250794,2025-02-13,P06,C01,16,shipping_damage,334.44,True
RETURN20250795,2025-09-11,P03,C01,14,shipping_damage,570.02,False
RETURN20250796,2025-08-21,P04,C02,12,quality_issue,598.61,False
RETURN20250797,2025-03-23,P01,C01,8,changed_mind,292.52,False
RETURN20250798,2025-11-21,P04,C03,14,shipping_damage,586.4,False
RETURN20250799,2025-06-11,P05,C04,19,other,442.16,False
RETURN20250800,2025-10-22,P05,C06,9,other,216.46,False
RETURN20250801,2025-11-03,P06,C05,14,other,281.16,False
RETURN20250802,2025-01-08,P03,C05,7,duplicate,330.71,False
RETURN20250803,2025-06-01,P02,C02,5,other,118.04,False
RETURN20250804,2025-02-21,P02,C01,6,other,214.34,True
RETURN20250805,2025-12-05,P01,C03,20,shipping_damage,396.38,True
RETURN20250806,2025-01-03,P06,C01,6,duplicate,124.15,True
RETURN20250807,2025-03-12,P02,C05,17,shipping_damage,714.71,False
RETURN20250808,2025-03-30,P06,C02,11,duplicate,215.81,False
RETURN20250809,2025-02-02,P05,C05,17,changed_mind,205.8,False
RETURN20250810,2025-01-30,P03,C06,18,shipping_damage,486.49,True
RETURN20250811,2025-07-16,P06,C01,7,shipping_damage,127.25,False
RETURN20250812,2025-07-25,P03,C04,19,shipping_damage,710.83,False
RETURN20250813,2025-09-21,P04,C06,15,other,721.24,False
RETURN20250814,2025-04-09,P06,C05,8,other,189.86,False
RETURN20250815,2025-03-20,P02,C04,4,other,63.01,True
RETURN20250816,2025-08-02,P01,C04,13,quality_issue,306.67,False
RETURN20250817,2025-06-13,P06,C04,17,shipping_damage,230.91,False
RETURN20250818,2025-06-15,P03,C03,16,changed_mind,491.05,False
RETURN20250819,2025-05-21,P01,C01,2,duplicate,45.81,False
RETURN20250820,2025-09-29,P02,C03,2,duplicate,50.12,False
RETURN20250821,2025-06-16,P01,C02,6,shipping_damage,139.08,False
RETURN20250822,2025-06-01,P01,C02,7,duplicate,248.79,False
RETURN20250823,2025-01-09,P05,C02,11,quality_issue,252.24,False
RETURN20250824,2025-01-11,P02,C04,7,other,150.06,False
RETURN20250825,2025-03-20,P02,C05,14,quality_issue,468.4,False
RETURN20250826,2025-01-25,P05,C05,18,other,379.28,False
RETURN20250827,2025-02-05,P02,C03,19,duplicate,557.19,False
RETURN20250828,2025-11-02,P04,C05,16,shipping_damage,474.06,True
RETURN20250829,2025-10-12,P03,C01,7,other,219.21,True
RETURN20250830,2025-06-02,P03,C01,15,duplicate,705.93,False
RETURN20250831,2025-06-03,P05,C01,19,changed_mind,348.2,True
RETURN20250832,2025-06-22,P05,C06,18,duplicate,159.33,False
RETURN20250833,2025-05-19,P02,C06,2,quality_issue,53.09,True
RETURN20250834,2025-06-20,P05,C03,20,quality_issue,369.89,False
RETURN20250835,2025-03-20,P01,C02,4,duplicate,128.08,False
RETURN20250836,2025-05-27,P05,C04,15,shipping_damage,367.64,True
RETURN20250837,2025-12-03,P03,C01,17,shipping_damage,1082.32,True
RETURN20250838,2025-04-14,P01,C05,17,changed_mind,642.64,False
RETURN20250839,2025-11-25,P05,C04,17,shipping_damage,206.34,False
RETURN20250840,2025-03-23,P02,C06,8,duplicate,123.75,False
RETURN20250841,2025-10-08,P04,C06,20,changed_mind,760.06,False
RETURN20250842,2025-05-30,P05,C02,4,duplicate,54.94,True
RETURN20250843,2025-07-16,P04,C02,19,quality_issue,593.84,True
RETURN20250844,2025-08-28,P05,C05,5,changed_mind,115.45,False
RETURN20250845,2025-06-24,P05,C03,14,other,333.68,False
RETURN20250846,2025-03-20,P02,C02,15,changed_mind,515.88,True
RETURN20250847,2025-08-19,P05,C05,19,changed_mind,413.53,True
RETURN20250848,2025-08-30,P06,C05,2,duplicate,24.73,False
RETURN20250849,2025-10-05,P06,C06,15,other,179.02,False
RETURN20250850,2025-08-17,P05,C03,9,duplicate,136.04,False
RETURN20250851,2025-06-10,P02,C05,17,other,466.05,True
RETURN20250852,2025-08-20,P06,C02,15,shipping_damage,264.75,False
RETURN20250853,2025-09-10,P05,C01,18,shipping_damage,328.9,False
RETURN20250854,2025-03-27,P04,C05,7,other,265.86,False
RETURN20250855,2025-04-16,P05,C01,5,duplicate,88.32,True
RETURN20250856,2025-05-02,P05,C04,4,other,38.09,False
RETURN20250857,2025-02-15,P05,C05,4,other,75.23,False
RETURN20250858,2025-12-02,P01,C05,5,quality_issue,165.92,False
RETURN20250859,2025-01-04,P04,C04,20,quality_issue,400.7,True
RETURN20250860,2025-04-23,P04,C02,19,duplicate,755.96,True
RETURN20250861,2025-04-25,P03,C06,17,duplicate,819.22,False
RETURN20250862,2025-01-24,P02,C06,11,duplicate,243.51,False
RETURN20250863,2025-09-23,P06,C02,7,duplicate,61.79,False
RETURN20250864,2025-08-15,P02,C06,4,changed_mind,77.43,False
RETURN20250865,2025-06-24,P06,C01,11,quality_issue,154.79,True
RETURN20250866,2025-09-26,P04,C05,20,changed_mind,788.81,False
RETURN20250867,2025-05-15,P01,C03,12,other,266.11,True
RETURN20250868,2025-06-09,P01,C03,16,quality_issue,589.7,True
RETURN20250869,2025-11-28,P03,C01,7,duplicate,181.21,False
RETURN20250870,2025-10-01,P05,C01,2,duplicate,48.69,False
RETURN20250871,2025-11-13,P04,C05,2,changed_mind,61.04,False
RETURN20250872,2025-11-18,P03,C03,14,shipping_damage,525.52,False
RETURN20250873,2025-10-22,P03,C01,8,duplicate,417.45,False
RETURN20250874,2025-06-02,P01,C01,14,changed_mind,400.57,False
RETURN20250875,2025-04-22,P04,C05,7,shipping_damage,303.24,False
RETURN20250876,2025-07-07,P04,C06,6,changed_mind,263.75,True
RETURN20250877,2025-02-23,P05,C04,18,changed_mind,403.14,True
RETURN20250878,2025-10-17,P01,C03,18,shipping_damage,544.3,True
RETURN20250879,2025-04-27,P02,C03,3,shipping_damage,51.37,False
RETURN20250880,2025-11-17,P06,C03,18,duplicate,355.18,True
RETURN20250881,2025-08-27,P02,C03,10,duplicate,363.87,False
RETURN20250882,2025-04-01,P06,C01,12,other,179.08,False
RETURN20250883,2025-11-29,P01,C06,16,other,272.62,True
RETURN20250884,2025-08-15,P01,C03,1,changed_mind,18.44,True
RETURN20250885,2025-07-27,P05,C05,3,shipping_damage,74.58,True
RETURN20250886,2025-04-27,P03,C03,16,quality_issue,755.18,False
RETURN20250887,2025-10-15,P02,C06,16,shipping_damage,279.19,True
RETURN20250888,2025-10-30,P06,C02,18,changed_mind,412.67,True
RETURN20250889,2025-03-19,P04,C06,12,quality_issue,526.38,False
RETURN20250890,2025-12-29,P02,C01,18,duplicate,497.76,False
RETURN20250891,2025-03-05,P05,C06,13,duplicate,239.45,True
RETURN20250892,2025-01-01,P02,C03,13,shipping_damage,286.02,True
RETURN20250893,2025-03-10,P02,C02,8,other,229.17,True
RETURN20250894,2025-04-17,P06,C04,14,duplicate,229.06,True
RETURN20250895,2025-02-18,P04,C04,20,changed_mind,771.18,False
RETURN20250896,2025-07-26,P01,C03,10,changed_mind,183.59,False
RETURN20250897,2025-02-02,P04,C03,13,duplicate,710.94,True
RETURN20250898,2025-07-12,P01,C01,18,duplicate,593.96,False
RETURN20250899,2025-04-22,P01,C05,19,shipping_damage,669.83,False
RETURN20250900,2025-11-10,P06,C03,12,changed_mind,224.88,False
RETURN20250901,2025-12-17,P04,C04,9,shipping_damage,394.11,True
RETURN20250902,2025-04-21,P05,C03,1,shipping_damage,16.72,True
RETURN20250903,2025-05-19,P03,C06,9,duplicate,387.01,True
RETURN20250904,2025-10-01,P05,C02,19,duplicate,375.44,True
RETURN20250905,2025-02-03,P03,C03,9,quality_issue,316.36,False
RETURN20250906,2025-05-30,P05,C02,5,quality_issue,67.73,False
RETURN20250907,2025-09-27,P05,C04,19,changed_mind,217.46,True
RETURN20250908,2025-05-29,P01,C05,11,duplicate,288.29,False
RETURN20250909,2025-08-06,P01,C05,7,other,223.69,True
RETURN20250910,2025-01-31,P01,C06,18,changed_mind,307.33,True
RETURN20250911,2025-10-26,P01,C03,3,shipping_damage,67.6,False
RETURN20250912,2025-10-01,P04,C02,4,quality_issue,161.42,True
RETURN20250913,2025-10-08,P04,C01,2,duplicate,85.94,False
RETURN20250914,2025-08-05,P03,C02,11,quality_issue,431.05,True
RETURN20250915,2025-03-15,P04,C05,7,quality_issue,220.38,False
RETURN20250916,2025-04-02,P06,C06,7,quality_issue,61.34,True
RETURN20250917,2025-01-28,P02,C05,14,shipping_damage,596.45,True
RETURN20250918,2025-12-12,P03,C02,6,quality_issue,147.94,True
RETURN20250919,2025-01-14,P04,C04,16,shipping_damage,334.59,False
RETURN20250920,2025-10-29,P05,C02,1,duplicate,15.25,True
RETURN20250921,2025-04-16,P06,C05,5,changed_mind,60.44,True
RETURN20250922,2025-06-13,P02,C05,5,changed_mind,79.58,False
RETURN20250923,2025-03-13,P06,C01,4,other,88.22,True
RETURN20250924,2025-02-28,P02,C03,18,changed_mind,534.13,True
RETURN20250925,2025-04-27,P06,C02,12,duplicate,259.95,True
RETURN20250926,2025-04-20,P02,C02,20,duplicate,638.59,False
RETURN20250927,2025-03-06,P02,C03,6,shipping_damage,216.2,False
RETURN20250928,2025-11-09,P04,C04,1,other,35.47,False
RETURN20250929,2025-04-09,P03,C02,2,other,120.03,True
RETURN20250930,2025-08-12,P04,C06,16,changed_mind,490.67,False
RETURN20250931,2025-04-01,P05,C04,8,quality_issue,117.64,True
RETURN20250932,2025-07-16,P04,C03,11,quality_issue,329.73,False
RETURN20250933,2025-03-22,P03,C02,17,duplicate,583.18,True
RETURN20250934,2025-05-17,P04,C03,8,other,336.57,True
RETURN20250935,2025-05-28,P04,C03,13,shipping_damage,554.65,False
RETURN20250936,2025-04-17,P05,C05,14,other,241.68,False
RETURN20250937,2025-05-08,P02,C03,7,duplicate,216.17,True
RETURN20250938,2025-06-02,P01,C03,16,duplicate,536.3,False
RETURN20250939,2025-04-11,P06,C06,18,shipping_damage,253.45,False
RETURN20250940,2025-07-30,P05,C03,17,changed_mind,366.82,True
RETURN20250941,2025-07-31,P01,C04,18,other,447.59,True
RETURN20250942,2025-11-12,P05,C05,3,shipping_damage,69.77,True
RETURN20250943,2025-02-21,P04,C05,7,quality_issue,156.16,True
RETURN20250944,2025-09-12,P02,C04,5,duplicate,165.38,True
RETURN20250945,2025-02-18,P03,C05,20,duplicate,1135.98,True
RETURN20250946,2025-10-12,P02,C04,9,quality_issue,175.45,True
RETURN20250947,2025-05-27,P04,C02,19,duplicate,681.01,False
RETURN20250948,2025-11-25,P03,C02,19,changed_mind,763.3,False
RETURN20250949,2025-06-26,P04,C02,7,duplicate,179.91,False
RETURN20250950,2025-01-06,P02,C04,19,quality_issue,756.96,True
RETURN20250951,2025-04-03,P06,C04,13,other,213.97,False
RETURN20250952,2025-08-20,P06,C01,14,other,177.88,False
RETURN20250953,2025-04-23,P05,C01,2,duplicate,21.11,False
RETURN20250954,2025-10-20,P01,C01,13,changed_mind,400.37,False
RETURN20250955,2025-10-27,P01,C01,7,shipping_damage,260.0,True
RETURN20250956,2025-09-01,P06,C04,16,changed_mind,382.19,False
RETURN20250957,2025-10-01,P01,C03,2,other,74.39,False
RETURN20250958,2025-02-15,P06,C01,3,duplicate,57.48,True
RETURN20250959,2025-02-07,P03,C05,3,quality_issue,161.01,True
RETURN20250960,2025-01-13,P01,C03,6,quality_issue,121.42,False
RETURN20250961,2025-08-02,P01,C04,18,quality_issue,730.46,True
RETURN20250962,2025-05-07,P03,C02,4,changed_mind,138.5,False
RETURN20250963,2025-06-04,P05,C03,5,changed_mind,81.85,True
RETURN20250964,2025-08-06,P01,C06,16,quality_issue,439.86,True
RETURN20250965,2025-04-16,P05,C04,2,duplicate,20.74,True
RETURN20250966,2025-09-11,P01,C02,5,quality_issue,156.2,False
RETURN20250967,2025-01-09,P02,C03,15,quality_issue,310.01,True
RETURN20250968,2025-05-29,P01,C01,5,duplicate,193.7,False
RETURN20250969,2025-06-12,P02,C04,3,other,67.53,False
RETURN20250970,2025-09-01,P05,C03,16,duplicate,199.25,True
RETURN20250971,2025-05-03,P05,C01,2,duplicate,31.66,True
RETURN20250972,2025-12-03,P04,C01,19,changed_mind,605.74,True
RETURN20250973,2025-03-02,P03,C03,2,changed_mind,46.22,False
RETURN20250974,2025-04-22,P03,C01,14,duplicate,826.8,True
RETURN20250975,2025-07-18,P01,C04,18,shipping_damage,400.82,False
RETURN20250976,2025-03-31,P06,C04,10,quality_issue,118.57,False
RETURN20250977,2025-05-25,P04,C06,3,duplicate,131.71,False
RETURN20250978,2025-09-24,P05,C03,14,shipping_damage,245.5,True
RETURN20250979,2025-01-30,P01,C03,4,shipping_damage,105.12,False
RETURN20250980,2025-12-06,P04,C02,12,other,357.03,True
RETURN20250981,2025-04-05,P04,C06,3,duplicate,101.9,False
RETURN20250982,2025-07-27,P03,C01,9,quality_issue,350.04,True
RETURN20250983,2025-02-12,P03,C06,9,changed_mind,185.83,False
RETURN20250984,2025-09-18,P06,C04,6,other,88.81,True
RETURN20250985,2025-01-03,P01,C06,14,other,226.41,False
RETURN20250986,2025-02-21,P04,C02,18,duplicate,574.47,True
RETURN20250987,2025-09-14,P06,C01,4,changed_mind,42.72,True
RETURN20250988,2025-10-10,P02,C02,6,shipping_damage,97.66,False
RETURN20250989,2025-08-30,P03,C02,17,other,703.12,False
RETURN20250990,2025-01-17,P01,C03,3,other,59.08,True
RETURN20250991,2025-04-27,P03,C01,4,shipping_damage,203.87,False
RETURN20250992,2025-04-10,P03,C04,5,other,205.74,True
RETURN20250993,2025-08-12,P03,C01,12,other,765.83,False
RETURN20250994,2025-09-26,P02,C01,5,quality_issue,206.76,True
RETURN20250995,2025-06-03,P01,C05,10,shipping_damage,227.88,True
RETURN20250996,2025-11-10,P03,C02,17,quality_issue,1012.49,False
RETURN20250997,2025-05-28,P04,C05,14,shipping_damage,674.91,True
RETURN20250998,2025-10-09,P01,C02,3,other,117.7,True
RETURN20250999,2025-01-12,P04,C02,12,other,508.56,True
RETURN20251000,2025-12-11,P02,C04,18,quality_issue,609.16,True
