sale_id,date,product_id,customer_id,quantity,unit_price,sales_amount
SALE20250853,2025-07-27,P04,C02,2,69.25,144.78
SALE20250854,2025-04-10,P03,C01,4,74.76,271.01
SALE20250855,2025-06-21,P01,C02,10,48.02,466.18
SALE20250856,2025-04-19,P05,C01,10,31.43,303.77
SALE20250857,2025-01-17,P02,C03,3,52.84,172.51
SALE20250858,2025-10-16,P04,C01,2,71.28,131.44
SALE20250859,2025-01-05,P03,C03,13,72.63,962.04
SALE20250860,2025-07-20,P06,C03,5,28.55,154.78
SALE20250861,2025-07-28,P06,C05,4,30.57,119.05
SALE20250862,2025-01-13,P05,C04,16,33.54,527.35
SALE20250863,2025-05-29,P02,C02,15,53.16,721.15
SALE20250864,2025-04-29,P02,C06,5,50.72,276.61
SALE20250865,2025-09-14,P05,C06,20,33.79,667.62
SALE20250866,2025-06-24,P04,C02,11,69.09,719.34
SALE20250867,2025-08-09,P01,C06,13,52.47,615.96
SALE20250868,2025-11-07,P01,C02,19,49.98,974.09
SALE20250869,2025-01-08,P02,C03,18,54.06,1014.46
SALE20250870,2025-02-14,P04,C01,15,71.21,985.61
SALE20250871,2025-03-24,P01,C03,19,47.94,923.85
SALE20250872,2025-04-02,P06,C04,9,31.17,293.78
SALE20250873,2025-08-15,P06,C02,4,29.72,130.23
SALE20250874,2025-07-06,P03,C04,14,77.09,1109.97
SALE20250875,2025-03-08,P04,C03,17,71.34,1240.27
SALE20250876,2025-07-11,P01,C06,14,48.80,700.69
SALE20250877,2025-12-16,P01,C05,2,48.71,104.80
SALE20250878,2025-10-15,P01,C02,4,48.28,191.59
SALE20250879,2025-07-24,P01,C02,13,50.84,698.50
SALE20250880,2025-06-28,P04,C04,18,68.01,1326.81
SALE20250881,2025-02-13,P02,C06,4,54.72,227.53
SALE20250882,2025-08-10,P02,C04,11,51.67,527.20
SALE20250883,2025-11-06,P04,C02,16,67.94,1007.77
SALE20250884,2025-10-07,P02,C04,5,51.56,269.86
SALE20250885,2025-01-17,P05,C04,2,31.95,70.46
SALE20250886,2025-08-09,P04,C02,2,64.99,128.62
SALE20250887,2025-12-17,P04,C03,9,65.41,630.92
SALE20250888,2025-02-05,P03,C04,3,75.57,213.05
SALE20250889,2025-08-03,P05,C02,9,30.95,273.18
SALE20250890,2025-08-08,P03,C03,6,77.27,417.24
SALE20250891,2025-09-04,P04,C05,6,67.82,447.63
SALE20250892,2025-12-21,P05,C04,1,33.68,32.79
SALE20250893,2025-04-12,P01,C06,19,49.11,971.94
SALE20250894,2025-06-12,P01,C02,15,49.99,814.91
SALE20250895,2025-06-12,P01,C06,14,51.10,666.66
SALE20250896,2025-08-19,P02,C06,15,52.91,809.38
SALE20250897,2025-01-19,P02,C06,7,52.74,361.63
SALE20250898,2025-03-27,P05,C04,7,33.87,219.91
SALE20250899,2025-12-14,P05,C01,12,30.83,413.20
SALE20250900,2025-06-07,P05,C01,16,32.26,533.84
SALE20250901,2025-07-30,P03,C03,18,77.51,1312.25
SALE20250902,2025-06-21,P01,C02,15,48.37,739.11
SALE20250903,2025-11-01,P02,C05,14,54.31,717.59
SALE20250904,2025-12-19,P06,C04,10,31.05,309.52
SALE20250905,2025-02-20,P01,C01,3,50.57,154.46
SALE20250906,2025-07-30,P01,C04,20,47.99,1085.23
SALE20250907,2025-08-16,P05,C05,2,33.54,66.97
SALE20250908,2025-04-19,P02,C04,18,50.90,922.52
SALE20250909,2025-08-29,P01,C03,15,51.59,736.79
SALE20250910,2025-12-27,P06,C04,1,30.59,32.37
SALE20250911,2025-09-17,P03,C03,9,76.98,640.35
SALE20250912,2025-08-01,P06,C02,1,29.50,32.13
SALE20250913,2025-01-08,P01,C02,12,50.08,640.76
SALE20250914,2025-11-04,P03,C03,6,77.65,484.77
SALE20250915,2025-05-04,P05,C04,7,32.05,232.07
SALE20250916,2025-01-27,P05,C04,5,32.04,176.24
SALE20250917,2025-03-30,P04,C03,17,66.41,1080.99
SALE20250918,2025-12-30,P02,C05,4,53.99,215.52
SALE20250919,2025-11-18,P03,C05,6,71.81,483.84
SALE20250920,2025-02-17,P01,C04,1,50.46,51.28
SALE20250921,2025-01-15,P05,C06,18,31.04,632.26
SALE20250922,2025-07-15,P01,C06,5,50.66,274.12
SALE20250923,2025-07-03,P02,C02,8,52.69,402.94
SALE20250924,2025-05-06,P06,C04,9,29.08,276.28
SALE20250925,2025-03-15,P06,C01,19,28.59,606.73
SALE20250926,2025-11-02,P01,C01,5,51.96,239.08
SALE20250927,2025-02-17,P01,C04,12,48.53,649.40
SALE20250928,2025-02-21,P04,C01,14,71.38,874.01
SALE20250929,2025-02-09,P02,C06,14,51.52,716.66
SALE20250930,2025-08-19,P02,C02,10,50.81,473.56
SALE20250931,2025-10-18,P06,C05,2,29.28,54.94
SALE20250932,2025-06-27,P04,C05,20,65.92,1377.69
SALE20250933,2025-05-11,P01,C02,20,47.61,905.73
SALE20250934,2025-09-20,P02,C02,12,51.01,581.46
SALE20250935,2025-06-17,P02,C02,3,54.81,164.67
SALE20250936,2025-05-18,P03,C04,7,72.88,564.95
SALE20250937,2025-10-10,P06,C03,15,29.74,468.13
SALE20250938,2025-09-20,P04,C02,9,69.53,574.07
SALE20250939,2025-05-24,P04,C01,19,68.85,1372.78
SALE20250940,2025-03-26,P02,C06,16,52.22,828.82
SALE20250941,2025-11-02,P06,C03,11,30.07,335.29
SALE20250942,2025-08-08,P02,C05,12,53.20,614.12
SALE20250943,2025-02-02,P04,C02,2,66.56,149.01
SALE20250944,2025-07-29,P03,C05,17,70.52,1220.83
SALE20250945,2025-04-03,P03,C04,6,70.84,431.37
SALE20250946,2025-12-03,P03,C03,5,71.21,390.68
SALE20250947,2025-06-13,P06,C01,11,29.95,308.52
SALE20250948,2025-06-14,P02,C05,3,53.03,153.90
SALE20250949,2025-09-27,P02,C01,18,53.07,903.05
SALE20250950,2025-12-10,P01,C05,14,49.67,725.35
SALE20250951,2025-06-13,P02,C02,2,52.49,111.36
SALE20250952,2025-05-21,P04,C01,4,68.94,270.42
SALE20250953,2025-10-30,P04,C02,19,64.96,1172.59
SALE20250954,2025-10-22,P01,C04,10,52.32,463.01
SALE20250955,2025-01-19,P05,C05,2,30.83,62.69
SALE20250956,2025-08-29,P01,C04,10,51.26,477.37
SALE20250957,2025-07-24,P01,C05,11,47.73,549.21
SALE20250958,2025-06-02,P06,C04,16,31.14,509.19
SALE20250959,2025-03-04,P03,C05,4,70.65,268.13
SALE20250960,2025-01-06,P02,C01,11,53.68,619.24
SALE20250961,2025-04-26,P02,C01,7,54.14,383.97
SALE20250962,2025-10-03,P01,C06,2,51.41,95.17
SALE20250963,2025-02-26,P01,C03,3,50.93,142.88
SALE20250964,2025-07-14,P03,C06,6,74.62,481.73
SALE20250965,2025-03-03,P02,C03,5,54.54,275.78
SALE20250966,2025-07-31,P06,C04,4,28.98,119.52
SALE20250967,2025-09-02,P06,C04,9,30.44,258.21
SALE20250968,2025-04-26,P01,C03,10,49.26,521.03
SALE20250969,2025-05-05,P06,C06,7,28.49,216.37
SALE20250970,2025-09-11,P01,C02,1,49.83,51.69
SALE20250971,2025-07-17,P02,C04,4,54.15,203.30
SALE20250972,2025-09-28,P05,C03,10,32.90,337.51
SALE20250973,2025-09-16,P01,C02,8,49.42,433.25
SALE20250974,2025-08-20,P05,C05,7,31.39,239.50
SALE20250975,2025-05-23,P04,C02,10,68.78,744.13
SALE20250976,2025-02-22,P02,C04,4,51.14,220.29
SALE20250977,2025-08-24,P02,C03,1,52.66,52.25
SALE20250978,2025-06-30,P03,C01,18,73.49,1221.20
SALE20250979,2025-03-19,P04,C05,14,65.20,957.01
SALE20250980,2025-05-20,P03,C01,2,75.72,152.40
SALE20250981,2025-08-05,P02,C03,7,52.99,360.35
SALE20250982,2025-09-29,P05,C04,17,32.99,543.48
SALE20250983,2025-11-27,P02,C01,8,54.57,387.68
SALE20250984,2025-10-22,P03,C02,3,72.34,223.43
SALE20250985,2025-11-14,P06,C06,13,28.56,378.39
SALE20250986,2025-12-21,P03,C04,7,71.81,483.92
SALE20250987,2025-11-23,P03,C06,20,70.32,1417.24
SALE20250988,2025-04-05,P05,C06,20,31.77,644.99
SALE20250989,2025-12-19,P02,C02,11,50.75,598.46
SALE20250990,2025-06-20,P04,C02,1,67.76,70.52
SALE20250991,2025-01-11,P02,C03,3,53.87,147.13
SALE20250992,2025-01-05,P05,C03,16,32.36,527.02
SALE20250993,2025-05-07,P04,C01,2,68.71,145.21
SALE20250994,2025-05-29,P02,C05,17,50.64,833.11
SALE20250995,2025-02-18,P01,C03,11,51.16,544.68
SALE20250996,2025-10-07,P03,C06,16,73.69,1125.64
SALE20250997,2025-06-30,P03,C06,11,76.03,877.72
SALE20250998,2025-11-02,P04,C01,9,69.81,637.07
SALE20250999,2025-01-11,P02,C04,8,50.62,433.39
SALE20251000,2025-09-12,P01,C02,19,52.36,995.59
